Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,ADR_SPOT,,,,,,,,
10/27/2025,36.998,38.4812,37.7329,37.554,38.061,1059.98,,,,,,,,
10/28/2025,38.056,38.9872,38.0706,38.055,38.212,1052.48,,,,,,,,
10/29/2025,39.577,40.8585,40.4626,39.199,38.69,1070.84,,,,,,,,
10/30/2025,38.483,39.9562,39.257,38.568,38.523,1075.45,,,,,,,,
10/31/2025,38.673,39.9161,38.4626,38.757,38.714,1059.23,,,,,,,,
11/3/2025,37.611,38.2703,37.5712,38.409,38.331,1066.82,,,,,,,,
11/4/2025,38.412,38.0057,36.7404,38.287,38.446,1030.14,,,,,,,,
11/5/2025,36.689,38.0519,37.7538,39.136,38.53,1043.75,,,,,,,,
11/6/2025,38.511,39.7046,38.733,39.363,38.596,1029.2,,,,,,,,
11/7/2025,37.99,41.3189,39.8723,39.544,38.574,1016.96,,,,,,,,
11/10/2025,37.556,36.8702,35.9235,38.524,38.251,1038.79,,,,,,,,
11/11/2025,36.076,36.9466,35.3381,39.274,37.785,1022.42,,,,,,,,
11/12/2025,35.989,37.1357,35.8989,38.902,37.827,1037.33,,,,,,,,
11/13/2025,39.719,42.821,38.6596,40.807,38.681,1019.86,,,,,,,,
11/14/2025,37.951,42.1449,37.9678,39.741,38.317,1006.98,,,,,,,,
11/17/2025,39.818,43.3052,40.9594,41.341,39.086,1020,,,,,,,,
11/18/2025,41.153,46.9723,44.0411,42.191,39.802,1004.06,,,,,,,,
11/19/2025,41.643,50.2577,48.5918,43.12,40.2,1039.33,,,,,,,,
11/20/2025,44.366,59.3071,53.4542,44.246,40.406,981.04,,,,,,,,
11/21/2025,41.782,43.9447,45.4395,43.232,40.151,966.57,,,,,,,,
11/24/2025,37.787,39.744,36.7395,41.322,39.098,987.82,,,,,,,,
11/25/2025,36.105,39.3448,36.3341,40.413,38.873,1003.22,,,,,,,,
11/26/2025,35.72,36.756,35.3268,39.992,38.762,1040.97,,,,,,,,
11/28/2025,34.254,36.7337,34.2397,40.146,37.996,1060,,,,,,,,
12/1/2025,36.261,37.0408,35.5253,40.576,38.837,1087.99,,,,,,,,
12/2/2025,33.802,36.4122,34.976,40.034,38.878,1108.78,,,,,,,,
12/3/2025,36.086,36.2947,34.9176,40.607,39.268,1140.92,,,,,,,,
12/4/2025,35.699,36.641,33.3573,39.96,39.037,1110.08,,,,,,,,
12/5/2025,34.595,34.5539,33.1332,40.115,38.909,1099.47,,,,,,,,
12/8/2025,34.626,35.6363,34.2682,40.746,39.21,1119.69,,,,,,,,
12/9/2025,36.025,36.2789,34.9454,41.202,39.741,1111.44,,,,,,,,
12/10/2025,35.556,36.3447,34.7378,40.845,39.642,1119.32,,,,,,,,
12/11/2025,35.449,37.2153,33.5166,40.757,39.397,1122.84,,,,,,,,
12/12/2025,35.404,39.3358,35.0688,40.854,39.421,1080.85,,,,,,,,
12/15/2025,34.96,35.7889,35.2206,40.359,39.392,1087.82,,,,,,,,
12/16/2025,34.362,37.6694,34.2473,39.667,38.77,1076.05,,,,,,,,
12/17/2025,37.724,46.6268,42.4498,41.045,39.507,1015.43,,,,,,,,
12/18/2025,36.07,37.9574,34.4883,40.131,39.169,1036.31,,,,,,,,
12/19/2025,35.553,29.1029,32.1743,39.817,38.817,1056.02,,,,,,,,
12/22/2025,34.478,34.4658,32.9593,39.038,38.446,1056.98,,,,,,,,
12/23/2025,32.505,33.1711,31.5007,38.837,38.484,1061.84,,,,,,,,
12/24/2025,35.353,34.0851,31.7911,38.971,38.315,1065.52,,,,,,,,
12/26/2025,37.588,34.0213,31.6527,39.12,38.217,1072.75,,,,,,,,
12/29/2025,41.782,33.7884,31.6265,39.505,38.491,1065.995,,,,,,,,
12/30/2025,43.537,34.2926,32.3412,39.793,38.569,1072.14,,,,,,,,
12/31/2025,43.522,34.91,32.9247,40.109,38.705,1069.86,,,,,,,,
