Date,ATM_1M,RR_1M,BF_1M,ATM_3M,RR_3M,BF_3M,ATM_1Y,RR_1Y,BF_1Y,FX_SPOT,,,,,,,,,,,,,,,,,
1/11/2017,10.115,-0.6575,0.2225,9.975,-0.935,0.285,10.23,-1.695,0.41,1.06,,,,,,,,,,,,,,,,,
1/12/2017,9.56,-0.6125,0.2125,9.65,-0.91,0.28,9.86,-1.695,0.405,1.06,,,,,,,,,,,,,,,,,
1/13/2017,9.25,-0.6075,0.2125,9.45,-0.945,0.275,9.755,-1.675,0.395,1.06,,,,,,,,,,,,,,,,,
1/16/2017,9.6625,-0.66,0.22,9.64,-0.9925,0.28,9.9225,-1.6825,0.4025,1.06,,,,,,,,,,,,,,,,,
1/17/2017,9.285,-0.5875,0.2125,9.23,-0.935,0.28,9.7,-1.665,0.395,1.07,,,,,,,,,,,,,,,,,
1/18/2017,9.01,-0.5975,0.2175,9.195,-0.935,0.28,9.81,-1.66,0.395,1.06,,,,,,,,,,,,,,,,,
1/19/2017,8.895,-0.6325,0.2125,9.35,-1.015,0.28,9.945,-1.655,0.39,1.07,,,,,,,,,,,,,,,,,
1/20/2017,8.645,-0.6275,0.2175,9.23,-1.005,0.285,9.905,-1.66,0.395,1.07,,,,,,,,,,,,,,,,,
1/23/2017,8.565,-0.5675,0.2125,9.075,-1.01,0.28,9.71,-1.655,0.39,1.08,,,,,,,,,,,,,,,,,
1/24/2017,8.18,-0.5275,0.2125,9.045,-1,0.28,9.66,-1.65,0.385,1.07,,,,,,,,,,,,,,,,,
1/25/2017,7.8925,-0.495,0.205,9.0175,-0.995,0.2825,9.6925,-1.65,0.3875,1.07,,,,,,,,,,,,,,,,,
1/26/2017,8.25,-0.6325,0.2025,9.2275,-1.0575,0.28,9.8275,-1.6675,0.3825,1.07,,,,,,,,,,,,,,,,,
1/27/2017,8.0475,-0.7,0.205,9.125,-1.2125,0.285,9.9,-1.69,0.38,1.07,,,,,,,,,,,,,,,,,
1/30/2017,8.49,-0.7525,0.21,9.6475,-1.385,0.3025,10.125,-1.7575,0.3975,1.07,,,,,,,,,,,,,,,,,
1/31/2017,8.22,-0.49,0.2,9.2775,-1.1675,0.29,9.99,-1.72,0.3925,1.08,,,,,,,,,,,,,,,,,
2/1/2017,7.9625,-0.48,0.2025,9.0525,-1.14,0.29,9.9125,-1.7175,0.3925,1.08,,,,,,,,,,,,,,,,,
2/2/2017,7.8925,-0.39,0.1975,8.9125,-1.125,0.27,9.7125,-1.6775,0.39,1.08,,,,,,,,,,,,,,,,,
2/3/2017,7.6925,-0.435,0.195,8.8075,-1.095,0.27,9.7575,-1.6775,0.39,1.08,,,,,,,,,,,,,,,,,
2/6/2017,7.8075,-0.5625,0.1975,9.0625,-1.1525,0.2825,10.0125,-1.715,0.3875,1.08,,,,,,,,,,,,,,,,,
2/7/2017,7.91,-0.625,0.2,9.25,-1.375,0.285,10.06,-1.78,0.39,1.07,,,,,,,,,,,,,,,,,
2/8/2017,7.885,-0.73,0.2025,10.36,-2.205,0.33,10.08,-1.845,0.3875,1.07,,,,,,,,,,,,,,,,,
2/9/2017,7.94,-0.6975,0.1975,10.28,-2.265,0.33,10.075,-1.8125,0.3925,1.07,,,,,,,,,,,,,,,,,
2/10/2017,8.0625,-0.75,0.1975,10.335,-2.345,0.34,10.1325,-1.82,0.3925,1.06,,,,,,,,,,,,,,,,,
2/13/2017,8.06,-0.715,0.205,10.39,-2.455,0.375,10.0475,-1.8175,0.3925,1.06,,,,,,,,,,,,,,,,,
2/14/2017,7.8375,-0.66,0.1875,10.36,-2.46,0.36,9.97,-1.81,0.385,1.06,,,,,,,,,,,,,,,,,
2/15/2017,7.7375,-0.6575,0.1875,10.2375,-2.3575,0.315,9.9775,-1.7775,0.3825,1.06,,,,,,,,,,,,,,,,,
2/16/2017,8.3525,-0.75,0.1925,10.05,-2.36,0.315,9.79,-1.795,0.375,1.07,,,,,,,,,,,,,,,,,
2/17/2017,8.4525,-0.74,0.185,10.295,-2.38,0.315,9.86,-1.79,0.385,1.06,,,,,,,,,,,,,,,,,
2/20/2017,8.2825,-0.755,0.1875,10.47,-2.535,0.355,9.91,-1.815,0.39,1.06,,,,,,,,,,,,,,,,,
2/21/2017,8.91,-0.89,0.195,11.005,-2.83,0.38,10.155,-1.855,0.38,1.05,,,,,,,,,,,,,,,,,
2/22/2017,8.8275,-0.895,0.1875,11.045,-2.97,0.3525,10.155,-1.98,0.385,1.06,,,,,,,,,,,,,,,,,
2/23/2017,8.7525,-0.85,0.1875,11,-2.88,0.35,10.095,-1.965,0.38,1.06,,,,,,,,,,,,,,,,,
2/24/2017,8.1575,-0.835,0.19,10.73,-2.9,0.38,10.06,-1.945,0.375,1.06,,,,,,,,,,,,,,,,,
2/27/2017,8.2875,-0.805,0.19,10.625,-2.86,0.305,9.925,-1.9525,0.375,1.06,,,,,,,,,,,,,,,,,
2/28/2017,7.9475,-0.7875,0.1875,10.26,-2.91,0.34,9.655,-1.9375,0.3725,1.06,,,,,,,,,,,,,,,,,
3/1/2017,8.1,-0.8,0.1925,10.18,-2.785,0.29,9.635,-1.8775,0.3625,1.05,,,,,,,,,,,,,,,,,
3/2/2017,7.9775,-0.8125,0.19,10.195,-2.72,0.285,9.6325,-1.8175,0.3625,1.05,,,,,,,,,,,,,,,,,
3/3/2017,7.3175,-0.7625,0.2025,9.29,-2.33,0.27,9.335,-1.6425,0.3225,1.06,,,,,,,,,,,,,,,,,
3/6/2017,7.2625,-0.6,0.1825,9.245,-2.215,0.265,9.3275,-1.515,0.335,1.06,,,,,,,,,,,,,,,,,
3/7/2017,7.24,-0.575,0.18,9.175,-2.195,0.27,9.3175,-1.48,0.335,1.06,,,,,,,,,,,,,,,,,
3/8/2017,7.365,-0.5975,0.1775,9.295,-2.0725,0.2925,9.29,-1.425,0.335,1.05,,,,,,,,,,,,,,,,,
3/9/2017,7.175,-0.535,0.1725,9.35,-2.065,0.2975,9.3925,-1.4,0.3375,1.06,,,,,,,,,,,,,,,,,
3/10/2017,7.285,-0.505,0.185,9.2275,-1.9325,0.22,9.32,-1.32,0.3275,1.07,,,,,,,,,,,,,,,,,
3/13/2017,7.16,-0.3675,0.1725,9.25,-1.6975,0.2675,9.29,-1.245,0.33,1.07,,,,,,,,,,,,,,,,,
3/14/2017,7.03,-0.4075,0.1725,9.22,-1.7425,0.2725,9.245,-1.255,0.315,1.06,,,,,,,,,,,,,,,,,
3/15/2017,6.79,-0.41,0.1725,9.1975,-1.645,0.265,9.105,-1.235,0.31,1.07,,,,,,,,,,,,,,,,,
3/16/2017,6.555,-0.41,0.18,8.6675,-1.745,0.215,8.7025,-1.25,0.3175,1.08,,,,,,,,,,,,,,,,,
3/17/2017,6.84,-0.3175,0.1775,8.8575,-1.74,0.2075,8.7925,-1.27,0.3175,1.07,,,,,,,,,,,,,,,,,
3/20/2017,7.3075,-0.2725,0.175,9.2825,-1.4425,0.25,8.8225,-1.145,0.3075,1.07,,,,,,,,,,,,,,,,,
3/21/2017,7.1975,-0.185,0.1825,9.0725,-1.3825,0.2625,8.66,-1.1275,0.32,1.08,,,,,,,,,,,,,,,,,
3/22/2017,7.275,-0.1725,0.1775,9.2025,-1.3775,0.265,8.755,-1.0825,0.325,1.08,,,,,,,,,,,,,,,,,
3/23/2017,8.315,-1.0875,0.2125,9.3,-1.3175,0.2675,8.825,-1.05,0.325,1.08,,,,,,,,,,,,,,,,,
3/24/2017,8.18,-1.0175,0.2125,9.1,-1.2075,0.2675,8.72,-1.05,0.33,1.08,,,,,,,,,,,,,,,,,
3/27/2017,8.44,-0.8775,0.1975,9.0225,-1.2025,0.295,8.6175,-1.0075,0.345,1.09,,,,,,,,,,,,,,,,,
3/28/2017,8.4,-0.9475,0.2025,9,-1.28,0.295,8.695,-1.0475,0.34,1.08,,,,,,,,,,,,,,,,,
3/29/2017,8.4625,-1.04,0.1825,9.0475,-1.2475,0.32,8.68,-1.005,0.3375,1.08,,,,,,,,,,,,,,,,,
3/30/2017,8.4825,-1.1,0.2025,9.145,-1.2975,0.2975,8.7075,-1.0725,0.3425,1.07,,,,,,,,,,,,,,,,,
3/31/2017,8.385,-1.1325,0.2075,9.035,-1.31,0.315,8.69,-1.045,0.36,1.07,,,,,,,,,,,,,,,,,
4/3/2017,8.4,-1.26,0.215,8.985,-1.37,0.33,8.635,-1.065,0.365,1.07,,,,,,,,,,,,,,,,,
4/4/2017,8.7675,-1.355,0.2275,9.035,-1.35,0.325,8.635,-1.05,0.365,1.07,,,,,,,,,,,,,,,,,
4/5/2017,8.7375,-1.3775,0.2275,9.1075,-1.4325,0.335,8.6725,-1.055,0.3625,1.07,,,,,,,,,,,,,,,,,
4/6/2017,11.885,-3.23,0.32,9.435,-1.615,0.325,8.85,-1.0725,0.3625,1.06,,,,,,,,,,,,,,,,,
4/7/2017,12.245,-3.5,0.32,9.7225,-1.765,0.335,8.9975,-1.2025,0.3725,1.06,,,,,,,,,,,,,,,,,
4/10/2017,12.4625,-3.6975,0.365,9.525,-1.8175,0.345,8.8675,-1.225,0.3775,1.06,,,,,,,,,,,,,,,,,
4/11/2017,12.665,-3.81,0.335,9.58,-1.875,0.345,8.91,-1.2375,0.3725,1.06,,,,,,,,,,,,,,,,,
4/12/2017,12.89,-3.965,0.365,9.905,-1.9975,0.345,8.9675,-1.29,0.375,1.07,,,,,,,,,,,,,,,,,
4/13/2017,12.8925,-4.035,0.4175,9.7775,-2.15,0.3675,8.9325,-1.32,0.375,1.06,,,,,,,,,,,,,,,,,
4/14/2017,12.9475,-3.92,0.3275,9.7425,-2.1475,0.345,8.885,-1.33,0.3775,1.06,,,,,,,,,,,,,,,,,
4/17/2017,13.4575,-4.12,0.38,9.935,-2.17,0.37,8.9525,-1.3125,0.3775,1.06,,,,,,,,,,,,,,,,,
4/18/2017,12.91,-4.125,0.305,9.6275,-2.1475,0.3375,8.9375,-1.2975,0.3725,1.07,,,,,,,,,,,,,,,,,
4/19/2017,12.65,-4.0775,0.4025,9.52,-2.08,0.3425,8.845,-1.295,0.375,1.07,,,,,,,,,,,,,,,,,
4/20/2017,12.61,-3.935,0.385,9.695,-2.07,0.3575,8.9225,-1.29,0.3725,1.07,,,,,,,,,,,,,,,,,
4/21/2017,13.0125,-3.945,0.4125,9.96,-2.185,0.365,9.1075,-1.41,0.3775,1.07,,,,,,,,,,,,,,,,,
4/24/2017,8.3475,-1.3875,0.265,7.9475,-1.0025,0.295,8.21,-0.9225,0.3425,1.09,,,,,,,,,,,,,,,,,
4/25/2017,8.6025,-0.925,0.2575,8.14,-0.7425,0.285,8.24,-0.7475,0.34,1.09,,,,,,,,,,,,,,,,,
4/26/2017,8.485,-0.8225,0.265,8.1725,-0.6875,0.2925,8.2,-0.7575,0.3475,1.09,,,,,,,,,,,,,,,,,
4/27/2017,7.93,-0.835,0.265,7.8125,-0.6875,0.295,8.0475,-0.8225,0.35,1.09,,,,,,,,,,,,,,,,,
4/28/2017,7.82,-0.8925,0.2625,7.7975,-0.6225,0.2925,7.97,-0.8125,0.3375,1.09,,,,,,,,,,,,,,,,,
5/1/2017,7.905,-0.9325,0.2675,7.815,-0.635,0.3,7.9575,-0.815,0.3525,1.09,,,,,,,,,,,,,,,,,
5/2/2017,7.6975,-0.92,0.255,7.6675,-0.6525,0.295,7.895,-0.8025,0.355,1.09,,,,,,,,,,,,,,,,,
5/3/2017,7.47,-0.935,0.265,7.565,-0.645,0.2925,7.8375,-0.7775,0.3475,1.09,,,,,,,,,,,,,,,,,
5/4/2017,7.7025,-0.8925,0.2675,7.7575,-0.6125,0.295,7.84,-0.735,0.3425,1.10,,,,,,,,,,,,,,,,,
5/5/2017,7.72,-0.7575,0.2625,7.695,-0.575,0.3025,7.735,-0.715,0.3475,1.10,,,,,,,,,,,,,,,,,
5/8/2017,7.3875,0.105,0.225,7.045,-0.2525,0.2675,7.325,-0.5875,0.33,1.09,,,,,,,,,,,,,,,,,
5/9/2017,7.055,0.105,0.21,6.86,-0.24,0.2575,7.235,-0.6,0.3275,1.09,,,,,,,,,,,,,,,,,
5/10/2017,7.0775,0.105,0.1875,6.9075,-0.225,0.245,7.3075,-0.6125,0.325,1.09,,,,,,,,,,,,,,,,,
5/11/2017,6.8375,0.12,0.185,6.8025,-0.2425,0.245,7.4,-0.64,0.325,1.09,,,,,,,,,,,,,,,,,
5/12/2017,6.7225,0.14,0.185,6.6275,-0.2375,0.24,7.415,-0.685,0.325,1.09,,,,,,,,,,,,,,,,,
5/15/2017,7.3475,0.1825,0.1825,6.77,-0.1825,0.2425,7.46,-0.665,0.32,1.10,,,,,,,,,,,,,,,,,
5/16/2017,7.59,0.25,0.18,6.95,-0.1475,0.2425,7.57,-0.5825,0.3225,1.11,,,,,,,,,,,,,,,,,
5/17/2017,8.1325,0.3375,0.185,7.305,-0.015,0.235,7.7975,-0.525,0.3075,1.12,,,,,,,,,,,,,,,,,
5/18/2017,7.885,0.32,0.18,7.26,0.0325,0.2325,7.805,-0.5,0.3125,1.11,,,,,,,,,,,,,,,,,
5/19/2017,7.8275,0.3325,0.1825,7.1675,0.07,0.2325,7.785,-0.5025,0.3125,1.12,,,,,,,,,,,,,,,,,
5/22/2017,7.81,0.275,0.1975,7.0925,0.0725,0.2475,7.7575,-0.49,0.3225,1.12,,,,,,,,,,,,,,,,,
5/23/2017,7.82,0.2,0.195,7.185,0.0175,0.2425,7.87,-0.5425,0.3225,1.12,,,,,,,,,,,,,,,,,
5/24/2017,7.68,0.07,0.1975,7.1775,-0.085,0.2425,7.88,-0.62,0.3225,1.12,,,,,,,,,,,,,,,,,
5/25/2017,7.1,0.01,0.19,6.82,-0.11,0.24,7.715,-0.635,0.32,1.12,,,,,,,,,,,,,,,,,
5/26/2017,7.24,-0.065,0.19,6.91,-0.135,0.24,7.74,-0.665,0.325,1.12,,,,,,,,,,,,,,,,,
5/29/2017,7.4425,-0.1075,0.1775,6.9475,-0.175,0.2425,7.7275,-0.7,0.3225,1.12,,,,,,,,,,,,,,,,,
5/30/2017,7.3625,-0.245,0.19,6.94,-0.37,0.2425,7.9325,-0.8475,0.32,1.12,,,,,,,,,,,,,,,,,
5/31/2017,7.1925,-0.1375,0.19,6.885,-0.24,0.24,7.8625,-0.935,0.3225,1.12,,,,,,,,,,,,,,,,,
6/1/2017,6.85,-0.0825,0.1925,6.79,-0.2225,0.2375,7.88,-0.935,0.32,1.12,,,,,,,,,,,,,,,,,
6/2/2017,6.8,0.0025,0.1875,6.7125,-0.1925,0.235,7.85,-0.915,0.32,1.13,,,,,,,,,,,,,,,,,
6/5/2017,6.855,0.0025,0.19,6.72,-0.1825,0.23,7.8,-0.91,0.32,1.13,,,,,,,,,,,,,,,,,
6/6/2017,6.9,0.0175,0.1875,6.71,-0.1875,0.2375,7.7725,-0.88,0.32,1.13,,,,,,,,,,,,,,,,,
6/7/2017,7.1275,-0.0375,0.19,6.96,-0.205,0.24,7.8925,-0.8925,0.3225,1.13,,,,,,,,,,,,,,,,,
6/8/2017,6.6525,-0.0125,0.1875,6.8025,-0.2175,0.2375,7.7425,-0.8925,0.32,1.12,,,,,,,,,,,,,,,,,
6/9/2017,6.2225,0.0475,0.1825,6.5275,-0.1925,0.2325,7.57,-0.875,0.325,1.12,,,,,,,,,,,,,,,,,
6/12/2017,6.06,0.055,0.18,6.365,-0.1525,0.2375,7.395,-0.82,0.325,1.12,,,,,,,,,,,,,,,,,
6/13/2017,6.04,0.055,0.17,6.315,-0.1375,0.23,7.3725,-0.82,0.32,1.12,,,,,,,,,,,,,,,,,
6/14/2017,5.98,0.27,0.1825,6.41,-0.035,0.2275,7.48,-0.77,0.32,1.12,,,,,,,,,,,,,,,,,
6/15/2017,5.9475,0.12,0.175,6.5,-0.065,0.2325,7.53,-0.76,0.315,1.11,,,,,,,,,,,,,,,,,
6/16/2017,5.7775,0.095,0.1675,6.3075,-0.085,0.225,7.4275,-0.7625,0.32,1.12,,,,,,,,,,,,,,,,,
6/19/2017,5.725,0.1075,0.1625,6.19,-0.075,0.22,7.29,-0.775,0.325,1.11,,,,,,,,,,,,,,,,,
6/20/2017,5.9775,0.115,0.17,6.1925,-0.0475,0.225,7.325,-0.7675,0.3225,1.11,,,,,,,,,,,,,,,,,
6/21/2017,5.9925,0.09,0.1675,6.4675,-0.06,0.22,7.4325,-0.8075,0.3275,1.12,,,,,,,,,,,,,,,,,
6/22/2017,5.745,0.1075,0.1675,6.4475,-0.0525,0.22,7.49,-0.805,0.325,1.12,,,,,,,,,,,,,,,,,
6/23/2017,5.695,0.13,0.1775,6.41,-0.0625,0.2225,7.465,-0.815,0.3175,1.12,,,,,,,,,,,,,,,,,
6/26/2017,5.6725,0.1625,0.18,6.345,-0.0275,0.2225,7.43,-0.7975,0.3125,1.12,,,,,,,,,,,,,,,,,
6/27/2017,6.3975,0.33,0.185,6.685,0.075,0.2275,7.6275,-0.7675,0.3125,1.13,,,,,,,,,,,,,,,,,
6/28/2017,7.205,0.54,0.195,7.17,0.195,0.23,7.7125,-0.7225,0.315,1.14,,,,,,,,,,,,,,,,,
6/29/2017,7.11,0.4475,0.195,7.2475,0.1675,0.235,7.7,-0.6925,0.3125,1.14,,,,,,,,,,,,,,,,,
6/30/2017,6.755,0.3925,0.1925,6.965,0.08,0.2275,7.5325,-0.6975,0.315,1.14,,,,,,,,,,,,,,,,,
7/3/2017,6.6725,0.32,0.19,6.8175,0.0025,0.23,7.37,-0.7375,0.3125,1.14,,,,,,,,,,,,,,,,,
7/4/2017,6.695,0.2675,0.2,6.8175,-0.005,0.225,7.36,-0.76,0.315,1.13,,,,,,,,,,,,,,,,,
7/5/2017,6.83,0.2375,0.1975,6.92,-0.0375,0.2325,7.4175,-0.7575,0.3175,1.14,,,,,,,,,,,,,,,,,
7/6/2017,6.69,0.25,0.195,6.89,-0.0425,0.2275,7.42,-0.7625,0.32,1.14,,,,,,,,,,,,,,,,,
7/7/2017,6.78,0.39,0.2,6.875,0.0375,0.2275,7.43,-0.74,0.3225,1.14,,,,,,,,,,,,,,,,,
7/10/2017,6.4425,0.3625,0.2,6.675,0.02,0.235,7.325,-0.715,0.32,1.14,,,,,,,,,,,,,,,,,
7/11/2017,6.5775,0.3925,0.2025,6.7825,0.0175,0.2325,7.4125,-0.705,0.32,1.15,,,,,,,,,,,,,,,,,
7/12/2017,6.6075,0.3875,0.2025,6.835,0.0175,0.24,7.4975,-0.7275,0.32,1.14,,,,,,,,,,,,,,,,,
7/13/2017,6.325,0.3275,0.2,6.7875,-0.0325,0.2425,7.4375,-0.79,0.3225,1.14,,,,,,,,,,,,,,,,,
7/14/2017,6.17,0.295,0.2,6.695,-0.0375,0.2425,7.385,-0.8,0.32,1.15,,,,,,,,,,,,,,,,,
7/17/2017,6.335,0.2725,0.195,6.795,-0.0475,0.2375,7.445,-0.795,0.32,1.15,,,,,,,,,,,,,,,,,
7/18/2017,6.98,0.355,0.2,7.33,0.0425,0.2425,7.7,-0.7325,0.3225,1.16,,,,,,,,,,,,,,,,,
7/19/2017,6.9175,0.3625,0.2,7.265,0.0675,0.2425,7.66,-0.6925,0.34,1.15,,,,,,,,,,,,,,,,,
7/20/2017,6.7325,0.4075,0.215,7.3775,0.155,0.2575,7.66,-0.6375,0.3425,1.16,,,,,,,,,,,,,,,,,
7/21/2017,6.6,0.465,0.215,7.3,0.2475,0.2525,7.59,-0.5575,0.3475,1.17,,,,,,,,,,,,,,,,,
7/24/2017,6.7075,0.455,0.18,7.3375,0.255,0.2425,7.5775,-0.5425,0.345,1.16,,,,,,,,,,,,,,,,,
7/25/2017,6.92,0.4925,0.2125,7.52,0.29,0.26,7.7075,-0.5025,0.34,1.16,,,,,,,,,,,,,,,,,
7/26/2017,6.915,0.53,0.2,7.66,0.2775,0.2425,7.67,-0.5075,0.3425,1.17,,,,,,,,,,,,,,,,,
7/27/2017,7.385,0.555,0.215,7.795,0.3075,0.2525,7.735,-0.3875,0.3425,1.17,,,,,,,,,,,,,,,,,
7/28/2017,7.3825,0.5125,0.2175,7.73,0.2975,0.26,7.775,-0.355,0.34,1.18,,,,,,,,,,,,,,,,,
7/31/2017,7.505,0.5025,0.2175,7.715,0.3,0.255,7.78,-0.35,0.35,1.18,,,,,,,,,,,,,,,,,
8/1/2017,7.705,0.46,0.2175,7.8575,0.3025,0.2575,7.805,-0.34,0.34,1.18,,,,,,,,,,,,,,,,,
8/2/2017,7.895,0.4475,0.21,7.9825,0.345,0.255,7.91,-0.325,0.35,1.19,,,,,,,,,,,,,,,,,
8/3/2017,7.9375,0.415,0.2175,8.19,0.3425,0.255,8.03,-0.31,0.345,1.19,,,,,,,,,,,,,,,,,
8/4/2017,7.6075,0.35,0.21,7.94,0.3275,0.25,7.9525,-0.3225,0.345,1.18,,,,,,,,,,,,,,,,,
8/7/2017,8.0275,0.305,0.2175,7.7075,0.2575,0.2525,7.75,-0.345,0.345,1.18,,,,,,,,,,,,,,,,,
8/8/2017,7.9625,0.3,0.205,7.7,0.2775,0.2475,7.755,-0.32,0.34,1.18,,,,,,,,,,,,,,,,,
8/9/2017,8.395,0.0675,0.2125,7.875,0.0475,0.2525,7.91,-0.375,0.345,1.18,,,,,,,,,,,,,,,,,
8/10/2017,8.295,-0.0125,0.2075,8.025,-0.0025,0.25,7.97,-0.405,0.345,1.18,,,,,,,,,,,,,,,,,
8/11/2017,8.1225,0.2125,0.2025,7.97,0.005,0.255,8.065,-0.38,0.35,1.18,,,,,,,,,,,,,,,,,
8/14/2017,8.05,0.025,0.2025,7.76,0.0325,0.25,7.9,-0.37,0.35,1.18,,,,,,,,,,,,,,,,,
8/15/2017,8.1,-0.01,0.2225,7.76,0.05,0.255,7.845,-0.365,0.35,1.17,,,,,,,,,,,,,,,,,
8/16/2017,7.8425,0.03,0.215,7.6975,0.0475,0.25,7.835,-0.37,0.345,1.18,,,,,,,,,,,,,,,,,
8/17/2017,7.76,0.03,0.21,7.7425,0.0475,0.25,7.845,-0.385,0.345,1.17,,,,,,,,,,,,,,,,,
8/18/2017,7.7025,0.02,0.21,7.685,0.035,0.25,7.875,-0.375,0.345,1.18,,,,,,,,,,,,,,,,,
8/21/2017,8.1725,0.0375,0.215,7.7075,0.0375,0.255,7.885,-0.37,0.34,1.18,,,,,,,,,,,,,,,,,
8/22/2017,8.1025,0.055,0.21,7.66,0.0675,0.2425,7.88,-0.365,0.345,1.18,,,,,,,,,,,,,,,,,
8/23/2017,8.13,0.11,0.205,7.6875,0.105,0.2375,7.8975,-0.355,0.345,1.18,,,,,,,,,,,,,,,,,
8/24/2017,7.8275,0.1775,0.2075,7.655,0.17,0.2475,7.91,-0.3475,0.3425,1.18,,,,,,,,,,,,,,,,,
8/25/2017,7.7125,0.195,0.205,7.5875,0.185,0.2325,7.945,-0.34,0.34,1.19,,,,,,,,,,,,,,,,,
8/28/2017,7.8425,0.2,0.2025,7.66,0.2025,0.2375,7.995,-0.3225,0.3375,1.20,,,,,,,,,,,,,,,,,
8/29/2017,8.325,0.255,0.2025,7.9675,0.2625,0.2425,8.155,-0.2725,0.34,1.20,,,,,,,,,,,,,,,,,
8/30/2017,8.2375,0.1875,0.1975,7.9525,0.2325,0.2375,8.17,-0.27,0.3375,1.19,,,,,,,,,,,,,,,,,
8/31/2017,8.23,0.175,0.2,7.965,0.2425,0.2375,8.11,-0.2425,0.3375,1.19,,,,,,,,,,,,,,,,,
9/1/2017,7.995,0.2075,0.1975,7.87,0.245,0.235,8.0225,-0.2325,0.335,1.19,,,,,,,,,,,,,,,,,
9/4/2017,8.26,0.215,0.195,7.99,0.2425,0.235,8.09,-0.235,0.3375,1.19,,,,,,,,,,,,,,,,,
9/5/2017,8.5225,0.27,0.195,8.1,0.2925,0.2425,8.13,-0.225,0.3375,1.19,,,,,,,,,,,,,,,,,
9/6/2017,8.64,0.2975,0.1925,8.185,0.3,0.24,8.19,-0.205,0.33,1.19,,,,,,,,,,,,,,,,,
9/7/2017,8.19,0.365,0.1925,8.1525,0.325,0.2325,8.1875,-0.15,0.33,1.20,,,,,,,,,,,,,,,,,
9/8/2017,8.1575,0.4325,0.1875,8.195,0.37,0.2275,8.24,-0.1,0.3175,1.20,,,,,,,,,,,,,,,,,
9/11/2017,7.8075,0.3625,0.1875,7.8725,0.345,0.2325,8.0975,-0.09,0.3325,1.20,,,,,,,,,,,,,,,,,
9/12/2017,7.76,0.345,0.185,7.825,0.3375,0.225,8.0675,-0.0225,0.325,1.20,,,,,,,,,,,,,,,,,
9/13/2017,7.9325,0.2675,0.1825,7.92,0.3325,0.225,8.0725,0.035,0.33,1.19,,,,,,,,,,,,,,,,,
9/14/2017,7.735,0.2325,0.1875,8.145,0.2825,0.2275,8.0025,0.035,0.3275,1.19,,,,,,,,,,,,,,,,,
9/15/2017,7.6,0.25,0.1775,8.1125,0.2875,0.22,7.95,0.0325,0.3225,1.19,,,,,,,,,,,,,,,,,
9/18/2017,7.7175,0.245,0.175,8.1275,0.2725,0.22,7.99,0.04,0.32,1.20,,,,,,,,,,,,,,,,,
9/19/2017,7.785,0.27,0.175,8.2,0.275,0.215,8.045,0.04,0.325,1.20,,,,,,,,,,,,,,,,,
9/20/2017,7.575,0.3025,0.1725,8.06,0.3125,0.22,7.9725,0.06,0.33,1.19,,,,,,,,,,,,,,,,,
9/21/2017,7.33,0.2975,0.1675,8.125,0.325,0.2175,8,0.075,0.3275,1.19,,,,,,,,,,,,,,,,,
9/22/2017,7.5375,0.345,0.17,8.3025,0.3425,0.2125,8.1275,0.07,0.3175,1.20,,,,,,,,,,,,,,,,,
9/25/2017,7.685,0.2875,0.16,8.3125,0.295,0.21,8.1175,0.025,0.3125,1.18,,,,,,,,,,,,,,,,,
9/26/2017,8.2075,0.2775,0.195,8.0875,0.285,0.2,7.955,0.03,0.325,1.18,,,,,,,,,,,,,,,,,
9/27/2017,8.1525,0.26,0.17,7.75,0.285,0.21,7.685,0.065,0.325,1.17,,,,,,,,,,,,,,,,,
9/28/2017,7.845,0.2825,0.1675,7.68,0.305,0.205,7.725,0.08,0.33,1.18,,,,,,,,,,,,,,,,,
9/29/2017,7.4975,0.2875,0.165,7.435,0.295,0.2075,7.62,0.0775,0.33,1.18,,,,,,,,,,,,,,,,,
10/2/2017,7.705,0.3025,0.1675,7.2925,0.3025,0.205,7.6375,0.0925,0.315,1.17,,,,,,,,,,,,,,,,,
10/3/2017,7.43,0.2875,0.165,7.06,0.2925,0.2,7.5775,0.1,0.33,1.17,,,,,,,,,,,,,,,,,
10/4/2017,7.4625,0.3125,0.16,7.09,0.3075,0.2,7.605,0.11,0.3325,1.18,,,,,,,,,,,,,,,,,
10/5/2017,7.1975,0.37,0.175,7.005,0.365,0.21,7.69,0.14,0.33,1.17,,,,,,,,,,,,,,,,,
10/6/2017,7.055,0.3675,0.1725,6.9225,0.365,0.21,7.68,0.1425,0.335,1.17,,,,,,,,,,,,,,,,,
10/9/2017,7,0.3725,0.17,6.83,0.37,0.21,7.71,0.12,0.33,1.17,,,,,,,,,,,,,,,,,
10/10/2017,7.375,0.495,0.17,7.0675,0.4825,0.2175,7.875,0.135,0.335,1.18,,,,,,,,,,,,,,,,,
10/11/2017,7.4925,0.555,0.17,7.1725,0.54,0.2175,7.945,0.16,0.335,1.19,,,,,,,,,,,,,,,,,
10/12/2017,7.32,0.52,0.17,7.165,0.5075,0.2125,7.845,0.145,0.335,1.18,,,,,,,,,,,,,,,,,
10/13/2017,7.1225,0.4925,0.1675,6.9875,0.475,0.2125,7.82,0.085,0.33,1.18,,,,,,,,,,,,,,,,,
10/16/2017,7.165,0.4375,0.1725,6.94,0.395,0.22,7.7175,0.0225,0.3475,1.18,,,,,,,,,,,,,,,,,
