Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,LOC_SPOT,,,,,,,,,,,,,
11/6/2023,26.929,27.801,26.2722,29.113,30.47,591.7,,,,,,,,,,,,,
11/7/2023,26.599,27.3127,24.7914,28.801,30.384,599.1,,,,,,,,,,,,,
11/8/2023,26.26,26.637,24.9078,28.671,30.225,600,,,,,,,,,,,,,
11/9/2023,26.015,26.118,24.6929,28.048,30.07,603.5,,,,,,,,,,,,,
11/10/2023,26.258,27.037,25.809,27.297,30.147,608,,,,,,,,,,,,,
11/13/2023,26.263,26.8862,26.075,27.802,30.032,612.5,,,,,,,,,,,,,
11/14/2023,25.649,25.5025,25.8961,25.058,29.682,621.3,,,,,,,,,,,,,
11/15/2023,26.031,25.5708,26.1338,21.048,29.867,627.8,,,,,,,,,,,,,
11/16/2023,25.445,26.2682,25.5841,21.462,29.788,625.5,,,,,,,,,,,,,
11/17/2023,18.937,26.3645,24.1957,20.047,28.603,628.7,,,,,,,,,,,,,
11/20/2023,24.331,25.4514,23.8503,26.494,29.326,629.7,,,,,,,,,,,,,
11/21/2023,24.666,25.878,24.3282,26.165,29.32,625.7,,,,,,,,,,,,,
11/22/2023,23.086,23.9264,22.9462,25.015,27.648,633.3,,,,,,,,,,,,,
11/23/2023,23.038,23.9038,22.6595,24.652,28.974,629.8,,,,,,,,,,,,,
11/24/2023,22.81,24.2298,22.904,23.657,28.881,632.3,,,,,,,,,,,,,
11/27/2023,22.729,23.5878,22.4542,22.94,28.964,628.6,,,,,,,,,,,,,
11/28/2023,23.03,23.8076,22.8,24.709,28.988,619.7,,,,,,,,,,,,,
11/29/2023,22.363,23.6738,22.6431,22.028,28.905,629.2,,,,,,,,,,,,,
11/30/2023,22.561,24.0823,23.356,23.783,29.048,623,,,,,,,,,,,,,
12/1/2023,22.979,24.0587,23.2791,19.476,29.041,637.5,,,,,,,,,,,,,
12/4/2023,24.439,25.6912,24.774,20.326,29.506,630.6,,,,,,,,,,,,,
12/5/2023,23.666,20.202,24.5338,27.727,29.138,643.3,,,,,,,,,,,,,
12/6/2023,23.716,24.0422,24.3801,27.769,29.173,649,,,,,,,,,,,,,
12/7/2023,23.64,25.9143,24.3043,27.627,29.154,646.6,,,,,,,,,,,,,
12/8/2023,23.002,24.2399,23.6616,27.298,29.053,649.6,,,,,,,,,,,,,
12/11/2023,22.258,22.4246,21.8558,26.851,28.764,659.2,,,,,,,,,,,,,
12/12/2023,21.74,22.5348,22.6212,26.472,28.69,663.4,,,,,,,,,,,,,
12/13/2023,22.001,24.6368,22.6719,26.024,28.318,669.1,,,,,,,,,,,,,
12/14/2023,21.806,24.9647,24.1529,26.084,28.124,682.2,,,,,,,,,,,,,
12/15/2023,21.667,23.6604,22.2695,25.591,27.539,694.7,,,,,,,,,,,,,
12/18/2023,23.376,24.2745,23.17,26.003,28.332,676.6,,,,,,,,,,,,,
12/19/2023,23.818,24.2662,22.7916,26.211,28.412,676.8,,,,,,,,,,,,,
12/20/2023,24.908,24.8789,23.1854,26.583,28.65,679.4,,,,,,,,,,,,,
12/21/2023,26.092,25.9404,24.0482,26.68,28.419,682.6,,,,,,,,,,,,,
12/22/2023,27.135,25.9311,23.9524,26.938,28.48,683.6,,,,,,,,,,,,,
12/27/2023,29.207,25.3146,23.6188,26.869,28.48,684.9,,,,,,,,,,,,,
12/28/2023,29.124,25.1825,23.3355,26.951,29.001,685.9,,,,,,,,,,,,,
12/29/2023,29.124,25.676,23.7756,27.206,28.616,681.7,,,,,,,,,,,,,
1/2/2024,29.436,26.5114,24.6856,27.645,28.999,664.3,,,,,,,,,,,,,
1/3/2024,30.458,28.113,26.1773,28.754,29.684,645.4,,,,,,,,,,,,,
1/4/2024,29.985,28.2527,25.2076,28.309,29.407,646.4,,,,,,,,,,,,,
1/5/2024,29.786,28.3523,25.7246,28.232,29.358,644.2,,,,,,,,,,,,,
1/8/2024,28.788,29.124,25.3984,27.781,29.149,653.4,,,,,,,,,,,,,
1/9/2024,28.75,29.2504,25.4583,27.589,28.929,654.5,,,,,,,,,,,,,
1/10/2024,28.827,28.2207,26.3119,27.538,28.96,651.4,,,,,,,,,,,,,
1/11/2024,29.007,28.439,26.3149,27.501,28.939,648.9,,,,,,,,,,,,,
1/12/2024,28.671,29.4175,27.1165,27.3,28.707,649.3,,,,,,,,,,,,,
1/15/2024,27.823,29.0902,27.7613,26.949,28.719,648.2,,,,,,,,,,,,,
1/16/2024,28.011,31.8054,30.121,26.927,28.665,652.3,,,,,,,,,,,,,
1/17/2024,29.348,33.7377,33.5063,27.566,28.763,649.6,,,,,,,,,,,,,
1/18/2024,27.024,25.5718,24.6988,26.344,28.145,676,,,,,,,,,,,,,
1/19/2024,27.757,32.6707,28.1589,26.814,27.995,686.3,,,,,,,,,,,,,
1/22/2024,27.756,29.7649,27.3937,27.465,28.141,707.5,,,,,,,,,,,,,
1/23/2024,28.089,29.9201,28.03,27.417,28.142,707.1,,,,,,,,,,,,,
1/24/2024,26.696,27.6829,26.9705,26.802,27.609,775.8,,,,,,,,,,,,,
1/25/2024,28.061,28.9513,28.8571,28.151,28.338,811.8,,,,,,,,,,,,,
1/26/2024,25.891,25.8842,26.2061,27.253,28.144,797.2,,,,,,,,,,,,,
1/29/2024,24.618,24.6594,24.3036,26.951,28.462,804.8,,,,,,,,,,,,,
1/30/2024,25.793,26.1964,25.892,27.557,28.454,801.3,,,,,,,,,,,,,
1/31/2024,25.528,25.335,25.0548,27.546,28.489,798.2,,,,,,,,,,,,,
2/1/2024,25.683,25.459,25.493,27.936,29.059,812.5,,,,,,,,,,,,,
2/2/2024,24.959,24.7425,24.5378,27.465,28.687,818.8,,,,,,,,,,,,,
2/5/2024,24.942,24.3691,22.9452,27.364,28.735,827.4,,,,,,,,,,,,,
2/6/2024,24.739,24.584,24.3442,27.113,28.779,833.8,,,,,,,,,,,,,
2/7/2024,26.266,26.5761,26.8062,28.373,29.089,850,,,,,,,,,,,,,
2/8/2024,26.233,25.889,32.3012,28.233,29.095,855.1,,,,,,,,,,,,,
2/9/2024,27.279,27.7644,29.159,29.015,29.866,876.1,,,,,,,,,,,,,
2/12/2024,27.628,27.7674,28.2568,29.503,30.047,877.6,,,,,,,,,,,,,
2/13/2024,29.403,31.1308,32.1674,30.324,30.374,850.7,,,,,,,,,,,,,
2/14/2024,29.309,26.9315,27.7411,30.495,30.481,853.4,,,,,,,,,,,,,
2/15/2024,29.35,29.8806,28.5284,30.747,30.584,860.8,,,,,,,,,,,,,
2/16/2024,29.608,30.1252,29.6606,30.941,31.214,874.6,,,,,,,,,,,,,
2/19/2024,28.982,29.9519,29.214,30.806,31.137,859.5,,,,,,,,,,,,,
2/20/2024,31.913,32.4519,31.8836,31.392,31.253,837.7,,,,,,,,,,,,,
2/21/2024,31.186,32.8666,32.2182,31.177,31.003,834,,,,,,,,,,,,,
2/22/2024,29.763,30.0362,29.7977,30.567,30.731,876.8,,,,,,,,,,,,,
2/23/2024,29.359,29.4637,29.5597,30.269,30.374,865,,,,,,,,,,,,,
2/26/2024,28.44,27.989,28.1555,29.03,30.162,869.8,,,,,,,,,,,,,
2/27/2024,28.397,27.3209,27.6132,29.45,30.345,879.2,,,,,,,,,,,,,
2/28/2024,28.131,27.8651,27.9259,29.577,30.387,869.4,,,,,,,,,,,,,
2/29/2024,27.178,27.5602,26.5045,29.83,30.61,870.5,,,,,,,,,,,,,
3/1/2024,28.336,28.9941,28.9361,29.862,30.278,894,,,,,,,,,,,,,
3/4/2024,29.51,30.0647,30.3338,30.662,30.96,913.2,,,,,,,,,,,,,
3/5/2024,29.876,31.0378,31.1155,31.029,30.825,899.5,,,,,,,,,,,,,
3/6/2024,30.298,31.2297,31.8794,31.288,31.068,912.2,,,,,,,,,,,,,
3/7/2024,34.396,35.9243,36.1619,33.462,32.577,949.2,,,,,,,,,,,,,
3/8/2024,33.755,35.035,35.9461,33.921,32.484,923.4,,,,,,,,,,,,,
3/11/2024,35.411,38.1899,37.6741,33.615,32.778,884.5,,,,,,,,,,,,,
3/12/2024,34.866,37.4336,38.7216,34.135,32.919,892.3,,,,,,,,,,,,,
3/13/2024,35.408,34.9744,36.4752,34.221,33.228,878.9,,,,,,,,,,,,,
3/14/2024,35.424,31.036,35.769,33.312,32.718,881,,,,,,,,,,,,,
3/15/2024,35.237,38.0058,37.4895,33.542,32.884,857.7,,,,,,,,,,,,,
3/18/2024,35.846,37.0427,37.3949,32.451,33.313,870.8,,,,,,,,,,,,,
3/19/2024,34.474,35.1404,34.8318,31.522,31.918,869.6,,,,,,,,,,,,,
3/20/2024,34.73,35.7154,35.5393,32.043,31.411,874.5,,,,,,,,,,,,,
3/21/2024,36.798,37.8228,37.8449,32.739,32.618,923.3,,,,,,,,,,,,,
3/22/2024,36.998,38.1811,38.4904,33.078,32.162,906.1,,,,,,,,,,,,,
3/25/2024,35.86,37.7702,37.5246,32.876,32.3,913,,,,,,,,,,,,,
3/26/2024,35.872,37.9027,38.2107,32.49,31.98,900.4,,,,,,,,,,,,,
3/27/2024,36.561,36.2919,38.8596,32.481,32.281,895.2,,,,,,,,,,,,,
3/28/2024,36.129,39.1931,38.4987,32.067,31.716,892.2,,,,,,,,,,,,,
4/2/2024,37.196,40.7397,40.9184,32.528,32.391,890.7,,,,,,,,,,,,,
4/3/2024,37.995,42.0314,42.2842,32.997,32.315,905,,,,,,,,,,,,,
4/4/2024,38.166,43.1312,42.6559,33.334,32.446,901.3,,,,,,,,,,,,,
4/5/2024,38.645,44.5793,43.9696,33.273,32.705,905.7,,,,,,,,,,,,,
4/8/2024,37.525,44.5099,44.2444,33.674,32.697,913.7,,,,,,,,,,,,,
4/9/2024,37.413,46.0382,45.3349,32.815,33.007,899.3,,,,,,,,,,,,,
4/10/2024,37.484,47.5892,46.9714,34.177,32.897,913.3,,,,,,,,,,,,,
4/11/2024,37.659,50.3504,49.2527,34.543,32.921,909.1,,,,,,,,,,,,,
4/12/2024,38.897,54.7857,52.645,34.249,32.972,907.5,,,,,,,,,,,,,
4/15/2024,40.338,61.8877,60.433,34.962,33.22,910.9,,,,,,,,,,,,,
4/16/2024,40.587,68.1794,67.5778,36.361,33.817,913.4,,,,,,,,,,,,,
4/17/2024,33.952,44.1436,43.3017,34.021,33.826,852.4,,,,,,,,,,,,,
4/18/2024,31.516,30.3592,29.1608,32.267,33.271,840.3,,,,,,,,,,,,,
4/19/2024,32.025,33.5797,31.621,32.668,33.89,821,,,,,,,,,,,,,
4/22/2024,32.606,32.6223,30.5801,33.436,33.773,813.2,,,,,,,,,,,,,
4/23/2024,32.006,31.5219,30.2974,32.544,33.181,834.3,,,,,,,,,,,,,
4/24/2024,32.785,31.5989,30.9793,32.803,33.183,834.8,,,,,,,,,,,,,
4/25/2024,33.224,32.9337,31.416,32.168,33.302,833.7,,,,,,,,,,,,,
4/26/2024,31.924,31.0255,29.692,32.476,33.015,858.8,,,,,,,,,,,,,
4/29/2024,31.528,30.3525,29.6014,31.853,33.343,847.7,,,,,,,,,,,,,
4/30/2024,31.462,29.9278,29.7697,32.579,32.727,832.7,,,,,,,,,,,,,
5/2/2024,31.496,31.269,29.7228,32.575,33.284,811.4,,,,,,,,,,,,,
5/3/2024,30.312,28.9589,28.3218,31.911,32.708,835.9,,,,,,,,,,,,,
5/6/2024,29.097,26.7036,26.1912,31.385,32.792,846.6,,,,,,,,,,,,,
5/7/2024,28.452,25.5879,25.4112,30.892,31.971,854.2,,,,,,,,,,,,,
5/8/2024,28.035,24.7158,24.1478,30.281,31.864,845,,,,,,,,,,,,,
5/9/2024,27.839,24.678,24.0182,30.342,31.738,847.9,,,,,,,,,,,,,
5/10/2024,27.724,25.8036,25.7496,30.205,31.297,864.5,,,,,,,,,,,,,
5/13/2024,27.568,26.1275,26.1802,30.448,31.662,853,,,,,,,,,,,,,
5/14/2024,28.371,27.8821,27.5995,30.589,31.704,840.7,,,,,,,,,,,,,
5/15/2024,27.366,25.3667,26.6584,30.25,31.355,851,,,,,,,,,,,,,
5/16/2024,27.531,28.2466,31.853,30.096,31.017,859.1,,,,,,,,,,,,,
5/17/2024,26.249,26.9553,25.8928,29.749,30.886,853,,,,,,,,,,,,,
5/20/2024,26.591,27.4866,26.593,29.956,31.107,864.7,,,,,,,,,,,,,
5/21/2024,26.685,27.4717,26.7643,29.92,30.834,853.7,,,,,,,,,,,,,
5/22/2024,28.512,28.8499,29.2166,30.347,30.891,854.1,,,,,,,,,,,,,
5/23/2024,25.263,26.189,25.1704,29.462,30.877,876.4,,,,,,,,,,,,,
5/24/2024,25.939,26.2406,25.4153,29.618,31.237,880.5,,,,,,,,,,,,,
5/27/2024,24.757,25.2289,24.1876,29.163,31.099,882.6,,,,,,,,,,,,,
5/28/2024,24.965,25.4435,24.7298,29.302,31.174,896,,,,,,,,,,,,,
5/29/2024,27.104,27.6195,26.2279,29.977,31.523,888.5,,,,,,,,,,,,,
5/30/2024,26.447,27.4682,26.6008,30.363,31.353,881,,,,,,,,,,,,,
5/31/2024,27.493,28.6848,27.4887,31.025,31.874,870.8,,,,,,,,,,,,,
6/3/2024,27.077,27.3836,26.3201,30.7,31.887,880.5,,,,,,,,,,,,,
6/4/2024,26.877,27.1419,26.8986,30.664,31.635,872.9,,,,,,,,,,,,,
6/5/2024,27.909,28.5037,28.2503,31.15,31.455,943.6,,,,,,,,,,,,,
6/6/2024,27.912,28.381,27.7352,31.167,31.343,957.5,,,,,,,,,,,,,
6/7/2024,27.53,27.9555,27.4804,31.114,31.251,958.9,,,,,,,,,,,,,
6/10/2024,27.153,27.1308,26.2254,30.806,31.243,963.4,,,,,,,,,,,,,
6/11/2024,27.1,26.8201,26.1571,30.789,31.183,959.2,,,,,,,,,,,,,
6/12/2024,27.043,26.4956,26.1792,31.116,31.467,985.6,,,,,,,,,,,,,
6/13/2024,29.896,27.4226,27.1572,32.292,32.056,966.5,,,,,,,,,,,,,
6/14/2024,32.359,29.3707,28.1804,33.224,32.815,953,,,,,,,,,,,,,
6/17/2024,35.524,25.7329,27.2913,33.281,32.655,969.4,,,,,,,,,,,,,
6/18/2024,35.754,24.3142,24.0515,33.047,32.696,983.8,,,,,,,,,,,,,
6/19/2024,37.899,37.3249,26.8772,33.566,33.004,966.5,,,,,,,,,,,,,
6/20/2024,37.47,27.2724,26.4574,32.676,32.991,988.9,,,,,,,,,,,,,
6/21/2024,37.44,38.4817,38.2692,32.504,32.599,963.4,,,,,,,,,,,,,
6/24/2024,37.141,38.6384,38.6154,32.81,32.979,948.5,,,,,,,,,,,,,
6/25/2024,37.438,39.9244,38.8438,32.918,33.155,950.2,,,,,,,,,,,,,
6/26/2024,37.65,40.4868,39.9591,33.351,33.459,946.6,,,,,,,,,,,,,
6/27/2024,37.878,41.1466,40.4333,33.022,32.995,960,,,,,,,,,,,,,
6/28/2024,37.384,40.9885,40.3876,32.746,32.695,964.2,,,,,,,,,,,,,
7/1/2024,37.317,41.9915,41.4451,33.374,33.04,954.3,,,,,,,,,,,,,
7/2/2024,36.29,41.4771,41.4017,32.525,32.195,965.9,,,,,,,,,,,,,
7/3/2024,35.724,41.9106,41.1974,32.444,32.194,985.8,,,,,,,,,,,,,
7/4/2024,35.886,42.7454,41.9834,32.356,31.899,984.2,,,,,,,,,,,,,
7/5/2024,36.084,45.0924,43.4852,32.37,31.806,993,,,,,,,,,,,,,
7/8/2024,35.427,45.1081,44.7389,32.071,31.129,997.9,,,,,,,,,,,,,
7/9/2024,36.293,49.0935,47.5139,32.983,31.937,982.7,,,,,,,,,,,,,
7/10/2024,35.895,49.5619,48.5459,32.498,31.82,1002,,,,,,,,,,,,,
7/11/2024,36.302,53.4539,51.5023,32.927,31.969,989.1,,,,,,,,,,,,,
7/12/2024,36.686,58.2094,56.0126,32.834,31.81,1002.2,,,,,,,,,,,,,
7/15/2024,36.615,63.0136,60.6306,33.31,32.037,989.2,,,,,,,,,,,,,
7/16/2024,38.586,73.7344,70.7321,34.697,33.083,977.8,,,,,,,,,,,,,
7/17/2024,33.759,42.4957,50.7148,33.485,33.399,870.9,,,,,,,,,,,,,
7/18/2024,33.819,50.4154,46.1698,32.715,32.916,838.5,,,,,,,,,,,,,
7/19/2024,33.203,35.0172,33.5876,33.826,33.134,829.5,,,,,,,,,,,,,
7/22/2024,30.823,34.2139,30.3045,32.875,32.719,850.5,,,,,,,,,,,,,
7/23/2024,29.172,30.4673,29.6335,33.078,32.42,860.9,,,,,,,,,,,,,
7/24/2024,31.841,32.8227,31.3452,34.053,32.713,831.6,,,,,,,,,,,,,
7/25/2024,34.189,36.8169,33.7271,35.176,33.294,799.6,,,,,,,,,,,,,
7/26/2024,33.879,36.0698,34.0479,34.792,33.085,820.5,,,,,,,,,,,,,
7/29/2024,34.703,35.6061,33.5772,36.036,32.888,806.3,,,,,,,,,,,,,
7/30/2024,35.14,36.7551,34.4232,35.615,32.771,805.7,,,,,,,,,,,,,
7/31/2024,33,35.3547,34.5054,36.217,33.089,850.5,,,,,,,,,,,,,
8/1/2024,35.207,36.501,36.9377,36.453,34.031,829.9,,,,,,,,,,,,,
8/2/2024,47.711,55.2027,49.678,44.038,37.117,737.1,,,,,,,,,,,,,
8/5/2024,45.174,53.5348,47.3791,43.832,37.489,746,,,,,,,,,,,,,
8/6/2024,41.985,52.424,44.6726,42.569,37.099,780.1,,,,,,,,,,,,,
8/7/2024,38.669,41.687,40.3,39.188,35.908,796,,,,,,,,,,,,,
8/8/2024,40.886,46.8771,43.136,40.121,36.721,794.3,,,,,,,,,,,,,
8/9/2024,40.051,46.0727,42.4962,40.319,36.628,784,,,,,,,,,,,,,
8/12/2024,37.795,42.0276,40.2469,38.554,35.72,784.6,,,,,,,,,,,,,
8/13/2024,35.943,36.2001,36.6891,36.979,35.085,789.5,,,,,,,,,,,,,
8/14/2024,33.832,33.1068,33.1826,36.255,34.355,799.3,,,,,,,,,,,,,
8/15/2024,31.802,31.4374,31.6427,34.948,33.836,832,,,,,,,,,,,,,
8/16/2024,32.341,33.6937,31.8081,35.291,33.983,832.5,,,,,,,,,,,,,
8/19/2024,30.857,32.4949,30.3466,36.21,33.85,829.4,,,,,,,,,,,,,
8/20/2024,32.676,32.0158,30.6913,36.783,33.906,832.6,,,,,,,,,,,,,
8/21/2024,30.698,31.7915,30.174,36.599,33.798,843.3,,,,,,,,,,,,,
8/22/2024,31.644,32.9036,31.2259,37.056,34.019,833,,,,,,,,,,,,,
8/23/2024,32.877,34.3344,32.3423,37.35,34.117,818.8,,,,,,,,,,,,,
8/26/2024,34.094,36.1205,33.7748,37.914,34.568,797,,,,,,,,,,,,,
8/27/2024,33.307,35.3148,33.1179,37.755,34.405,794.2,,,,,,,,,,,,,
8/28/2024,34.83,29.7152,34.7592,38.338,34.595,799.4,,,,,,,,,,,,,
8/29/2024,29.806,31.6677,29.3614,36.489,33.492,823,,,,,,,,,,,,,
8/30/2024,30.145,31.4157,29.5816,36.215,33.622,812,,,,,,,,,,,,,
9/2/2024,29.547,30.0395,28.7549,35.896,33.309,818.7,,,,,,,,,,,,,
9/3/2024,32.647,35.3718,32.8618,37.012,34.035,782.8,,,,,,,,,,,,,
9/4/2024,37.425,41.9013,37.918,40.164,35.315,736.4,,,,,,,,,,,,,
9/5/2024,37.963,43.2822,38.8506,41.357,35.373,720,,,,,,,,,,,,,
9/6/2024,42.113,49.3997,46.617,43.098,36.784,681,,,,,,,,,,,,,
9/9/2024,39.255,35.211,40.1699,41.903,36.367,676.5,,,,,,,,,,,,,
9/10/2024,37.848,41.8355,38.5865,42.224,36.557,672.5,,,,,,,,,,,,,
9/11/2024,37.148,40.5986,37.8339,40.678,36.378,698.1,,,,,,,,,,,,,
9/12/2024,36.394,37.7934,35.8388,40.815,34.319,722.4,,,,,,,,,,,,,
9/13/2024,36.175,34.7968,34.1535,39.78,35.74,734,,,,,,,,,,,,,
9/16/2024,40.014,34.8116,34.2331,39.977,34.491,719.9,,,,,,,,,,,,,
9/17/2024,39.815,34.2548,34.435,39.484,35.62,726,,,,,,,,,,,,,
9/18/2024,41.603,41.4627,42.01,39.792,36.037,715,,,,,,,,,,,,,
9/19/2024,40.306,35.7568,36.656,39.014,35.497,747.9,,,,,,,,,,,,,
9/20/2024,42.143,44.1724,40.8946,39.873,35.963,716.7,,,,,,,,,,,,,
9/23/2024,41.703,42.9476,40.2145,39.093,35.873,718.3,,,,,,,,,,,,,
9/24/2024,41.115,42.7847,39.8609,39.164,35.516,727.6,,,,,,,,,,,,,
9/25/2024,41.084,42.496,39.6933,38.968,35.346,735,,,,,,,,,,,,,
9/26/2024,41.524,43.3543,40.9861,39.509,35.542,759.8,,,,,,,,,,,,,
9/27/2024,40.539,43.2795,40.4157,39.463,35.507,757.3,,,,,,,,,,,,,
9/30/2024,41.627,44.5975,42.0399,39.909,35.72,745.6,,,,,,,,,,,,,
10/1/2024,44.252,48.2449,45.4699,41.249,36.19,741.8,,,,,,,,,,,,,
10/2/2024,44.085,48.9214,46.3358,40.997,36.177,757.4,,,,,,,,,,,,,
10/3/2024,44.825,50.9957,49.0254,41.789,36.48,755.1,,,,,,,,,,,,,
10/4/2024,44.921,51.8432,48.6461,41.054,36.197,757.5,,,,,,,,,,,,,
10/7/2024,45.019,52.3287,50.0791,41.36,36.558,747.6,,,,,,,,,,,,,
10/8/2024,45.288,54.7879,51.4416,41.024,36.505,752.1,,,,,,,,,,,,,
10/9/2024,44.385,55.473,52.6715,39.999,35.75,767.5,,,,,,,,,,,,,
10/10/2024,45.26,58.2191,55.3458,39.718,35.948,762.6,,,,,,,,,,,,,
10/11/2024,45.074,60.4749,57.699,40.187,35.842,770.7,,,,,,,,,,,,,
10/14/2024,44.941,62.3987,60.3155,38.909,35.261,792,,,,,,,,,,,,,
10/15/2024,47.743,66.527,64.4492,41.482,36.387,668.1,,,,,,,,,,,,,
10/16/2024,45.134,52.9925,50.5739,39.007,34.707,633.9,,,,,,,,,,,,,
10/17/2024,42.748,43.5724,41.8148,38.192,35.402,634.2,,,,,,,,,,,,,
10/18/2024,41.278,42.995,41.1578,37.349,34.707,664.5,,,,,,,,,,,,,
10/21/2024,40.734,42.8051,41.6633,36.401,35.35,657.6,,,,,,,,,,,,,
10/22/2024,41.092,43.0485,41.4131,36.261,35.098,666.8,,,,,,,,,,,,,
10/23/2024,41.307,43.2262,41.5842,36.922,35.066,658.8,,,,,,,,,,,,,
10/24/2024,40.035,42.8822,41.6007,36.432,35.188,661.3,,,,,,,,,,,,,
10/25/2024,39.756,42.8482,40.8468,36.212,34.886,664.1,,,,,,,,,,,,,
10/28/2024,39.01,42.5811,40.9309,35.931,34.816,655.5,,,,,,,,,,,,,
10/29/2024,38.797,42.6414,41.3951,36.102,34.832,655.2,,,,,,,,,,,,,
10/30/2024,39.725,44.6821,43.519,36.592,35.236,634,,,,,,,,,,,,,
10/31/2024,42.357,48.898,45.9969,37.375,35.366,621.2,,,,,,,,,,,,,
11/1/2024,39.113,46.8682,43.778,37.441,34.973,627.1,,,,,,,,,,,,,
11/4/2024,38.379,45.7834,43.615,36.361,34.737,618.2,,,,,,,,,,,,,
11/5/2024,37.731,47.1061,44.3053,35.77,34.409,624,,,,,,,,,,,,,
11/6/2024,37.247,48.5017,46.1419,35.116,33.989,610.8,,,,,,,,,,,,,
11/7/2024,35.632,47.7833,45.3009,34.163,33.747,624.7,,,,,,,,,,,,,
11/8/2024,34.344,47.4001,45.0256,33.362,33.417,621.5,,,,,,,,,,,,,
11/11/2024,33.225,46.8163,45.1751,33.671,33.423,627.3,,,,,,,,,,,,,
11/12/2024,35.235,56.208,54.0274,34.65,33.757,630.3,,,,,,,,,,,,,
11/13/2024,35.478,64.4688,64.1288,34.939,34.393,627.7,,,,,,,,,,,,,
11/14/2024,33.449,44.4205,47.1315,34.165,33.804,671.6,,,,,,,,,,,,,
11/15/2024,34.067,35.1051,34.0452,35.365,34.425,635,,,,,,,,,,,,,
11/18/2024,32.881,33.57,33.1583,36.681,34.503,629.6,,,,,,,,,,,,,
11/19/2024,32.842,33.6406,32.9439,36.34,34.576,624.7,,,,,,,,,,,,,
11/20/2024,35.548,36.1437,35.1998,37.843,35.007,616.5,,,,,,,,,,,,,
11/21/2024,33.358,34.0743,33.1531,36.656,34.782,631.5,,,,,,,,,,,,,
11/22/2024,32.955,34.0627,32.5476,37.145,34.773,642.1,,,,,,,,,,,,,
11/25/2024,31.6,32.5591,31.7145,36.228,34.609,652,,,,,,,,,,,,,
11/26/2024,32.118,32.8766,32.0945,35.789,34.712,640,,,,,,,,,,,,,
11/27/2024,32.706,33.8946,32.8679,36.996,35.039,627.7,,,,,,,,,,,,,
11/28/2024,32.667,34.7411,33.1843,37.457,34.976,642.9,,,,,,,,,,,,,
11/29/2024,30.821,32.4388,31.1833,35.043,34.422,658.4,,,,,,,,,,,,,
12/2/2024,30.868,31.8476,31.3862,35.68,34.01,664.1,,,,,,,,,,,,,
12/3/2024,30.54,33.7572,32.6561,36.213,34.464,677.9,,,,,,,,,,,,,
12/4/2024,32.124,32.862,31.4337,36.289,34.204,683.5,,,,,,,,,,,,,
12/5/2024,31.931,32.6977,31.7632,35.866,34.314,679.2,,,,,,,,,,,,,
12/6/2024,31.51,31.6837,30.5511,35.86,34.254,677.6,,,,,,,,,,,,,
12/9/2024,32.249,32.5605,31.2645,36.247,34.597,675,,,,,,,,,,,,,
12/10/2024,31.757,30.8595,31.0343,36.485,34.542,670.3,,,,,,,,,,,,,
12/11/2024,31.567,29.8975,29.2838,35.841,34.347,678.3,,,,,,,,,,,,,
12/12/2024,31.502,29.5096,29.2802,36.172,34.201,683.3,,,,,,,,,,,,,
12/13/2024,31.599,29.1134,27.6902,35.785,34.181,687.7,,,,,,,,,,,,,
12/16/2024,32.325,26.3377,29.6221,35.761,34.224,688,,,,,,,,,,,,,
12/17/2024,31.767,31.6406,31.1567,36.125,34.355,703.4,,,,,,,,,,,,,
12/18/2024,34.136,40.2068,40.7213,37.757,34.915,717.3,,,,,,,,,,,,,
12/19/2024,36.301,37.0935,37.3332,38.392,35.328,690.8,,,,,,,,,,,,,
12/20/2024,35.607,36.5434,34.688,38.411,35.499,686.1,,,,,,,,,,,,,
12/23/2024,34.699,34.9385,33.7895,38.282,35.199,683.8,,,,,,,,,,,,,
12/24/2024,35.748,32.9765,32.8696,37.026,36.565,688.5,,,,,,,,,,,,,
12/27/2024,37.654,34.7998,32.5178,37.131,34.797,684.9,,,,,,,,,,,,,
12/30/2024,40.981,33.597,33.0929,36.678,34.969,671.9,,,,,,,,,,,,,
12/31/2024,43.582,34.0509,33.04,36.676,35.091,678.7,,,,,,,,,,,,,
1/2/2025,41.413,34.1015,32.0984,36.854,35.035,690,,,,,,,,,,,,,
1/3/2025,41.134,33.8867,33.0473,36.843,35.191,688,,,,,,,,,,,,,
1/6/2025,42.996,35.5358,35.5535,37.421,35.326,747.8,,,,,,,,,,,,,
1/7/2025,43.259,35.1578,35.3329,37.387,35.382,738.4,,,,,,,,,,,,,
1/8/2025,43.72,36.1662,35.9537,37.761,35.618,724.3,,,,,,,,,,,,,
1/9/2025,44.305,37.5084,37.7852,38.198,35.824,733.9,,,,,,,,,,,,,
1/10/2025,45.909,41.1338,39.2708,38.705,35.903,725.3,,,,,,,,,,,,,
1/13/2025,44.022,39.6255,39.3709,38.815,36.308,711.5,,,,,,,,,,,,,
1/14/2025,43.849,41.3104,42.2214,38.61,36.237,712.7,,,,,,,,,,,,,
1/15/2025,42.016,41.632,41.5945,37.701,35.964,712.7,,,,,,,,,,,,,
1/16/2025,41.37,35.0384,33.5032,36.779,35.589,745.4,,,,,,,,,,,,,
1/17/2025,41.157,40.6578,39.5177,36.995,35.632,739.1,,,,,,,,,,,,,
